NAICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0-4,5-9,10-19,<20,20-99,100-499,<500,500+,,,,,,,,,,,,,,,,,,,,,
532210,Consumer Electronics and Appliances Rental,Employment,"23,921",764,"1,179","1,314","3,257","2,982",[g],[i],[j],,,,,,,,,,,,,,,,,,,,,
532210,Consumer Electronics and Appliances Rental,"Annual Payroll ($1,000)","757,042","24,729","30,672","34,024","89,425","87,458",(D),(D),(D),,,,,,,,,,,,,,,,,,,,,
53222,Formal Wear and Costume Rental,Firms,"1,070",618,234,107,959,85,23,"1,067",3,,,,,,,,,,,,,,,,,,,,,
53222,Formal Wear and Costume Rental,Establishments,"2,232",624,246,152,"1,022",281,420,"1,723",509,,,,,,,,,,,,,,,,,,,,,
53222,Formal Wear and Costume Rental,Employment,"13,182","1,204","1,493","1,454","4,151","2,794",[h],[j],[h],,,,,,,,,,,,,,,,,,,,,
53222,Formal Wear and Costume Rental,"Annual Payroll ($1,000)","251,555","22,067","23,215","24,810","70,092","50,383",(D),(D),(D),,,,,,,,,,,,,,,,,,,,,
532220,Formal Wear and Costume Rental,Firms,"1,070",618,234,107,959,85,23,"1,067",3,,,,,,,,,,,,,,,,,,,,,
532220,Formal Wear and Costume Rental,Establishments,"2,232",624,246,152,"1,022",281,420,"1,723",509,,,,,,,,,,,,,,,,,,,,,
532220,Formal Wear and Costume Rental,Employment,"13,182","1,204","1,493","1,454","4,151","2,794",[h],[j],[h],,,,,,,,,,,,,,,,,,,,,
532220,Formal Wear and Costume Rental,"Annual Payroll ($1,000)","251,555","22,067","23,215","24,810","70,092","50,383",(D),(D),(D),,,,,,,,,,,,,,,,,,,,,
53223,Video Tape and Disc Rental,Firms,"6,559","3,773","1,599",718,"6,090",400,57,"6,547",12,,,,,,,,,,,,,,,,,,,,,
53223,Video Tape and Disc Rental,Establishments,"18,739","3,797","1,664",860,"6,321",998,764,"8,083","10,656",,,,,,,,,,,,,,,,,,,,,
53223,Video Tape and Disc Rental,Employment,"153,653","7,238","10,318","9,313","26,869","13,413","9,212","49,494","104,159",,,,,,,,,,,,,,,,,,,,,
53223,Video Tape and Disc Rental,"Annual Payroll ($1,000)","1,840,728","88,334","94,614","88,341","271,289","145,460","92,036","508,785","1,331,943",,,,,,,,,,,,,,,,,,,,,
532230,Video Tape and Disc Rental,Firms,"6,559","3,773","1,599",718,"6,090",400,57,"6,547",12,,,,,,,,,,,,,,,,,,,,,
532230,Video Tape and Disc Rental,Establishments,"18,739","3,797","1,664",860,"6,321",998,764,"8,083","10,656",,,,,,,,,,,,,,,,,,,,,
532230,Video Tape and Disc Rental,Employment,"153,653","7,238","10,318","9,313","26,869","13,413","9,212","49,494","104,159",,,,,,,,,,,,,,,,,,,,,
532230,Video Tape and Disc Rental,"Annual Payroll ($1,000)","1,840,728","88,334","94,614","88,341","271,289","145,460","92,036","508,785","1,331,943",,,,,,,,,,,,,,,,,,,,,
53229,Other Consumer Goods Rental,Firms,"5,165","2,916",951,646,"4,513",526,70,"5,109",56,,,,,,,,,,,,,,,,,,,,,
53229,Other Consumer Goods Rental,Establishments,"8,388","2,924",958,703,"4,585",757,272,"5,614","2,774",,,,,,,,,,,,,,,,,,,,,
53229,Other Consumer Goods Rental,Employment,"73,571","4,057","6,297","8,492","18,846","17,218","6,469","42,533","31,038",,,,,,,,,,,,,,,,,,,,,
53229,Other Consumer Goods Rental,"Annual Payroll ($1,000)","2,423,766","146,083","161,439","233,345","540,867","514,710","229,597","1,285,174","1,138,592",,,,,,,,,,,,,,,,,,,,,
532291,Home Health Equipment Rental,Firms,835,316,207,146,669,110,21,800,35,,,,,,,,,,,,,,,,,,,,,
532291,Home Health Equipment Rental,Establishments,"3,101",318,209,153,680,169,55,904,"2,197",,,,,,,,,,,,,,,,,,,,,
532291,Home Health Equipment Rental,Employment,"32,293",651,"1,375","1,941","3,967","3,865","1,249","9,081","23,212",,,,,,,,,,,,,,,,,,,,,
532291,Home Health Equipment Rental,"Annual Payroll ($1,000)","1,226,746","23,393","45,012","65,343","133,748","134,480","50,142","318,370","908,376",,,,,,,,,,,,,,,,,,,,,
532292,Recreational Goods Rental,Firms,"1,691","1,251",231,120,"1,602",73,8,"1,683",8,,,,,,,,,,,,,,,,,,,,,
532292,Recreational Goods Rental,Establishments,"1,768","1,255",231,131,"1,617",96,9,"1,722",46,,,,,,,,,,,,,,,,,,,,,
532292,Recreational Goods Rental,Employment,"7,404","1,275","1,523","1,571","4,369","2,221",170,"6,760",644,,,,,,,,,,,,,,,,,,,,,
532292,Recreational Goods Rental,"Annual Payroll ($1,000)","162,052","50,278","29,979","29,663","109,920","40,850","4,440","155,210","6,842",,,,,,,,,,,,,,,,,,,,,
532299,All Other Consumer Goods Rental,Firms,"2,643","1,349",513,381,"2,243",345,41,"2,629",14,,,,,,,,,,,,,,,,,,,,,
532299,All Other Consumer Goods Rental,Establishments,"3,519","1,351",518,419,"2,288",492,208,"2,988",531,,,,,,,,,,,,,,,,,,,,,
532299,All Other Consumer Goods Rental,Employment,"33,874","2,131","3,399","4,980","10,510","11,132","5,050","26,692","7,182",,,,,,,,,,,,,,,,,,,,,
532299,All Other Consumer Goods Rental,"Annual Payroll ($1,000)","1,034,968","72,412","86,448","138,339","297,199","339,380","175,015","811,594","223,374",,,,,,,,,,,,,,,,,,,,,
5323,General Rental Centers,Firms,"3,438","1,775",825,465,"3,065",300,50,"3,415",23,,,,,,,,,,,,,,,,,,,,,
5323,General Rental Centers,Establishments,"5,544","1,789",862,541,"3,192",624,383,"4,199","1,345",,,,,,,,,,,,,,,,,,,,,
5323,General Rental Centers,Employment,"35,490","3,486","5,389","5,915","14,790","7,822","3,397","26,009","9,481",,,,,,,,,,,,,,,,,,,,,
5323,General Rental Centers,"Annual Payroll ($1,000)","1,147,393","111,154","147,329","177,224","435,707","240,038","116,649","792,394","354,999",,,,,,,,,,,,,,,,,,,,,
53231,General Rental Centers,Firms,"3,438","1,775",825,465,"3,065",300,50,"3,415",23,,,,,,,,,,,,,,,,,,,,,
53231,General Rental Centers,Establishments,"5,544","1,789",862,541,"3,192",624,383,"4,199","1,345",,,,,,,,,,,,,,,,,,,,,
53231,General Rental Centers,Employment,"35,490","3,486","5,389","5,915","14,790","7,822","3,397","26,009","9,481",,,,,,,,,,,,,,,,,,,,,
53231,General Rental Centers,"Annual Payroll ($1,000)","1,147,393","111,154","147,329","177,224","435,707","240,038","116,649","792,394","354,999",,,,,,,,,,,,,,,,,,,,,
532310,General Rental Centers,Firms,"3,438","1,775",825,465,"3,065",300,50,"3,415",23,,,,,,,,,,,,,,,,,,,,,
532310,General Rental Centers,Establishments,"5,544","1,789",862,541,"3,192",624,383,"4,199","1,345",,,,,,,,,,,,,,,,,,,,,
532310,General Rental Centers,Employment,"35,490","3,486","5,389","5,915","14,790","7,822","3,397","26,009","9,481",,,,,,,,,,,,,,,,,,,,,
532310,General Rental Centers,"Annual Payroll ($1,000)","1,147,393","111,154","147,329","177,224","435,707","240,038","116,649","792,394","354,999",,,,,,,,,,,,,,,,,,,,,
5324,Commercial and Industrial Machinery and Equipment Rental and Leasing,Firms,"8,692","5,004","1,328","1,069","7,401",860,221,"8,482",210,,,,,,,,,,,,,,,,,,,,,
5324,Commercial and Industrial Machinery and Equipment Rental and Leasing,Establishments,"13,663","5,011","1,344","1,130","7,485","1,181",707,"9,373","4,290",,,,,,,,,,,,,,,,,,,,,
5324,Commercial and Industrial Machinery and Equipment Rental and Leasing,Employment,"153,433","7,638","8,699","14,163","30,500","29,780","19,395","79,675","73,758",,,,,,,,,,,,,,,,,,,,,
5324,Commercial and Industrial Machinery and Equipment Rental and Leasing,"Annual Payroll ($1,000)","7,375,136","354,853","349,116","638,245","1,342,214","1,463,952","982,259","3,788,425","3,586,711",,,,,,,,,,,,,,,,,,,,,
53241,"Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and Leasing",Firms,"3,492","2,018",548,426,"2,992",317,81,"3,390",102,,,,,,,,,,,,,,,,,,,,,
53241,"Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and Leasing",Establishments,"5,306","2,018",549,437,"3,004",410,211,"3,625","1,681",,,,,,,,,,,,,,,,,,,,,
53241,"Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and Leasing",Employment,"63,010","3,000","3,594","5,623","12,217","10,967","6,227","29,411","33,599",,,,,,,,,,,,,,,,,,,,,
53241,"Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and Leasing","Annual Payroll ($1,000)","3,362,523","155,210","151,704","268,325","575,239","590,317","357,791","1,523,347","1,839,176",,,,,,,,,,,,,,,,,,,,,
532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",Firms,727,507,94,65,666,31,7,704,23,,,,,,,,,,,,,,,,,,,,,
532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",Establishments,790,507,94,65,666,44,7,717,73,,,,,,,,,,,,,,,,,,,,,
532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",Employment,"5,279",683,615,794,"2,092","1,107",432,"3,631","1,648",,,,,,,,,,,,,,,,,,,,,
532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing","Annual Payroll ($1,000)","455,824","40,863","31,277","54,668","126,808","118,597","18,259","263,664","192,160",,,,,,,,,,,,,,,,,,,,,
532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",Firms,"2,767","1,511",454,361,"2,326",286,74,"2,686",81,,,,,,,,,,,,,,,,,,,,,
532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",Establishments,"4,516","1,511",455,372,"2,338",366,204,"2,908","1,608",,,,,,,,,,,,,,,,,,,,,
532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",Employment,"57,731","2,317","2,979","4,829","10,125","9,860","5,795","25,780","31,951",,,,,,,,,,,,,,,,,,,,,
532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing","Annual Payroll ($1,000)","2,906,699","114,347","120,427","213,657","448,431","471,720","339,532","1,259,683","1,647,016",,,,,,,,,,,,,,,,,,,,,
53242,Office Machinery and Equipment Rental and Leasing,Firms,816,519,107,76,702,70,19,791,25,,,,,,,,,,,,,,,,,,,,,
53242,Office Machinery and Equipment Rental and Leasing,Establishments,"1,030",519,111,80,710,105,105,920,110,,,,,,,,,,,,,,,,,,,,,
53242,Office Machinery and Equipment Rental and Leasing,Employment,"7,623",806,700,981,"2,487","2,373","1,394","6,254","1,369",,,,,,,,,,,,,,,,,,,,,
53242,Office Machinery and Equipment Rental and Leasing,"Annual Payroll ($1,000)","458,953","34,922","27,520","59,753","122,195","145,159","81,099","348,453","110,500",,,,,,,,,,,,,,,,,,,,,
532420,Office Machinery and Equipment Rental and Leasing,Firms,816,519,107,76,702,70,19,791,25,,,,,,,,,,,,,,,,,,,,,
532420,Office Machinery and Equipment Rental and Leasing,Establishments,"1,030",519,111,80,710,105,105,920,110,,,,,,,,,,,,,,,,,,,,,
532420,Office Machinery and Equipment Rental and Leasing,Employment,"7,623",806,700,981,"2,487","2,373","1,394","6,254","1,369",,,,,,,,,,,,,,,,,,,,,
532420,Office Machinery and Equipment Rental and Leasing,"Annual Payroll ($1,000)","458,953","34,922","27,520","59,753","122,195","145,159","81,099","348,453","110,500",,,,,,,,,,,,,,,,,,,,,
53249,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Firms,"4,438","2,467",674,569,"3,710",480,131,"4,321",117,,,,,,,,,,,,,,,,,,,,,
53249,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Establishments,"7,327","2,474",684,613,"3,771",666,391,"4,828","2,499",,,,,,,,,,,,,,,,,,,,,
53249,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Employment,"82,800","3,832","4,405","7,559","15,796","16,440","11,774","44,010","38,790",,,,,,,,,,,,,,,,,,,,,
53249,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,"Annual Payroll ($1,000)","3,553,660","164,721","169,892","310,167","644,780","728,476","543,369","1,916,625","1,637,035",,,,,,,,,,,,,,,,,,,,,
532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Firms,"4,438","2,467",674,569,"3,710",480,131,"4,321",117,,,,,,,,,,,,,,,,,,,,,
532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Establishments,"7,327","2,474",684,613,"3,771",666,391,"4,828","2,499",,,,,,,,,,,,,,,,,,,,,
532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Employment,"82,800","3,832","4,405","7,559","15,796","16,440","11,774","44,010","38,790",,,,,,,,,,,,,,,,,,,,,
532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,"Annual Payroll ($1,000)","3,553,660","164,721","169,892","310,167","644,780","728,476","543,369","1,916,625","1,637,035",,,,,,,,,,,,,,,,,,,,,
533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Firms,"2,276","1,376",258,207,"1,841",216,67,"2,124",152,,,,,,,,,,,,,,,,,,,,,
533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Establishments,"2,338","1,377",263,212,"1,852",228,76,"2,156",182,,,,,,,,,,,,,,,,,,,,,
533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Employment,"29,136","1,963","1,696","2,711","6,370","7,570","4,470","18,410","10,726",,,,,,,,,,,,,,,,,,,,,
533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),"Annual Payroll ($1,000)","2,246,109","151,827","92,870","164,757","409,454","533,520","317,776","1,260,750","985,359",,,,,,,,,,,,,,,,,,,,,
5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Firms,"2,276","1,376",258,207,"1,841",216,67,"2,124",152,,,,,,,,,,,,,,,,,,,,,
5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Establishments,"2,338","1,377",263,212,"1,852",228,76,"2,156",182,,,,,,,,,,,,,,,,,,,,,
5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Employment,"29,136","1,963","1,696","2,711","6,370","7,570","4,470","18,410","10,726",,,,,,,,,,,,,,,,,,,,,
5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),"Annual Payroll ($1,000)","2,246,109","151,827","92,870","164,757","409,454","533,520","317,776","1,260,750","985,359",,,,,,,,,,,,,,,,,,,,,
53311,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Firms,"2,276","1,376",258,207,"1,841",216,67,"2,124",152,,,,,,,,,,,,,,,,,,,,,
53311,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Establishments,"2,338","1,377",263,212,"1,852",228,76,"2,156",182,,,,,,,,,,,,,,,,,,,,,
53311,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Employment,"29,136","1,963","1,696","2,711","6,370","7,570","4,470","18,410","10,726",,,,,,,,,,,,,,,,,,,,,
53311,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),"Annual Payroll ($1,000)","2,246,109","151,827","92,870","164,757","409,454","533,520","317,776","1,260,750","985,359",,,,,,,,,,,,,,,,,,,,,
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Firms,"2,276","1,376",258,207,"1,841",216,67,"2,124",152,,,,,,,,,,,,,,,,,,,,,
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Establishments,"2,338","1,377",263,212,"1,852",228,76,"2,156",182,,,,,,,,,,,,,,,,,,,,,
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Employment,"29,136","1,963","1,696","2,711","6,370","7,570","4,470","18,410","10,726",,,,,,,,,,,,,,,,,,,,,
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),"Annual Payroll ($1,000)","2,246,109","151,827","92,870","164,757","409,454","533,520","317,776","1,260,750","985,359",,,,,,,,,,,,,,,,,,,,,
54,"Professional, Scientific, and Technical Services",Firms,"757,174","549,175","103,584","56,013","708,772","38,767","6,735","754,274","2,900",,,,,,,,,,,,,,,,,,,,,
54,"Professional, Scientific, and Technical Services",Establishments,"826,101","549,567","104,391","58,315","712,273","48,514","17,720","778,507","47,594",,,,,,,,,,,,,,,,,,,,,
54,"Professional, Scientific, and Technical Services",Employment,"7,689,366","802,286","674,991","743,696","2,220,973","1,444,021","1,076,332","4,741,326","2,948,040",,,,,,,,,,,,,,,,,,,,,
54,"Professional, Scientific, and Technical Services","Annual Payroll ($1,000)","456,455,965","39,634,276","30,278,413","38,112,649","108,025,338","86,987,660","67,500,456","262,513,454","193,942,511",,,,,,,,,,,,,,,,,,,,,
541,"Professional, Scientific, and Technical Services",Firms,"757,174","549,175","103,584","56,013","708,772","38,767","6,735","754,274","2,900",,,,,,,,,,,,,,,,,,,,,
541,"Professional, Scientific, and Technical Services",Establishments,"826,101","549,567","104,391","58,315","712,273","48,514","17,720","778,507","47,594",,,,,,,,,,,,,,,,,,,,,
541,"Professional, Scientific, and Technical Services",Employment,"7,689,366","802,286","674,991","743,696","2,220,973","1,444,021","1,076,332","4,741,326","2,948,040",,,,,,,,,,,,,,,,,,,,,
541,"Professional, Scientific, and Technical Services","Annual Payroll ($1,000)","456,455,965","39,634,276","30,278,413","38,112,649","108,025,338","86,987,660","67,500,456","262,513,454","193,942,511",,,,,,,,,,,,,,,,,,,,,
5411,Legal Services,Firms,"179,919","133,243","26,492","11,693","171,428","7,251",979,"179,658",261,,,,,,,,,,,,,,,,,,,,,
5411,Legal Services,Establishments,"188,474","133,357","26,735","12,353","172,445","9,770","3,299","185,514","2,960",,,,,,,,,,,,,,,,,,,,,
5411,Legal Services,Employment,"1,199,470","224,254","170,651","154,675","549,580","272,234","182,749","1,004,563","194,907",,,,,,,,,,,,,,,,,,,,,
5411,Legal Services,"Annual Payroll ($1,000)","81,293,262","10,411,655","8,032,726","9,191,836","27,636,217","19,578,287","14,944,863","62,159,367","19,133,895",,,,,,,,,,,,,,,,,,,,,
54111,Offices of Lawyers,Firms,"168,646","125,867","24,451","10,659","160,977","6,578",887,"168,442",204,,,,,,,,,,,,,,,,,,,,,
54111,Offices of Lawyers,Establishments,"174,938","125,976","24,675","11,226","161,877","8,708","2,871","173,456","1,482",,,,,,,,,,,,,,,,,,,,,
54111,Offices of Lawyers,Employment,"1,102,715","212,184","157,379","140,982","510,545","248,430","170,170","929,145","173,570",,,,,,,,,,,,,,,,,,,,,
54111,Offices of Lawyers,"Annual Payroll ($1,000)","76,975,025","9,955,128","7,545,287","8,663,323","26,163,738","18,570,620","14,347,480","59,081,838","17,893,187",,,,,,,,,,,,,,,,,,,,,
541110,Offices of Lawyers,Firms,"168,646","125,867","24,451","10,659","160,977","6,578",887,"168,442",204,,,,,,,,,,,,,,,,,,,,,
541110,Offices of Lawyers,Establishments,"174,938","125,976","24,675","11,226","161,877","8,708","2,871","173,456","1,482",,,,,,,,,,,,,,,,,,,,,
541110,Offices of Lawyers,Employment,"1,102,715","212,184","157,379","140,982","510,545","248,430","170,170","929,145","173,570",,,,,,,,,,,,,,,,,,,,,
541110,Offices of Lawyers,"Annual Payroll ($1,000)","76,975,025","9,955,128","7,545,287","8,663,323","26,163,738","18,570,620","14,347,480","59,081,838","17,893,187",,,,,,,,,,,,,,,,,,,,,
54119,Other Legal Services,Firms,"11,306","7,376","2,042","1,039","10,457",682,102,"11,241",65,,,,,,,,,,,,,,,,,,,,,
54119,Other Legal Services,Establishments,"13,536","7,381","2,060","1,127","10,568","1,062",428,"12,058","1,478",,,,,,,,,,,,,,,,,,,,,
54119,Other Legal Services,Employment,"96,755","12,070","13,272","13,693","39,035","23,804","12,579","75,418","21,337",,,,,,,,,,,,,,,,,,,,,
54119,Other Legal Services,"Annual Payroll ($1,000)","4,318,237","456,527","487,439","528,513","1,472,479","1,007,667","597,383","3,077,529","1,240,708",,,,,,,,,,,,,,,,,,,,,
541191,Title Abstract and Settlement Offices,Firms,"8,840","5,491","1,720",920,"8,131",577,80,"8,788",52,,,,,,,,,,,,,,,,,,,,,
541191,Title Abstract and Settlement Offices,Establishments,"10,880","5,496","1,735","1,002","8,233",942,392,"9,567","1,313",,,,,,,,,,,,,,,,,,,,,
541191,Title Abstract and Settlement Offices,Employment,"80,944","9,324","11,221","12,154","32,699","20,105","9,712","62,516","18,428",,,,,,,,,,,,,,,,,,,,,
541191,Title Abstract and Settlement Offices,"Annual Payroll ($1,000)","3,610,007","354,439","405,383","478,851","1,238,673","865,009","415,854","2,519,536","1,090,471",,,,,,,,,,,,,,,,,,,,,
541199,All Other Legal Services,Firms,"2,468","1,885",322,119,"2,326",105,22,"2,453",15,,,,,,,,,,,,,,,,,,,,,
541199,All Other Legal Services,Establishments,"2,656","1,885",325,125,"2,335",120,36,"2,491",165,,,,,,,,,,,,,,,,,,,,,
541199,All Other Legal Services,Employment,"15,811","2,746","2,051","1,539","6,336","3,699","2,867","12,902","2,909",,,,,,,,,,,,,,,,,,,,,
